Query;Execution Time (ms);Common count
1681;75.1199722290039;12600
1682;119.35281753540039;12600
1683;78.27997207641602;12600
1684;99.71261024475098;12600
1685;102.11610794067383;12600
1686;48.39205741882324;12600
1687;138.15808296203613;12600
1688;113.55900764465332;12600
1689;95.93391418457031;12600
1690;96.30179405212402;12600
1691;35.70199012756348;12600
1692;158.51497650146484;12600
1693;103.03497314453125;12600
1694;103.93595695495605;12600
1695;104.76398468017578;12600
1696;95.87907791137695;12600
1697;100.65007209777832;12600
1698;107.94496536254883;12600
1699;54.731130599975586;12600
1700;135.75291633605957;12600
1701;104.50196266174316;12600
1702;93.84608268737793;12600
1703;27.70400047302246;12600
1704;93.33515167236328;12600
1705;80.80816268920898;12600
1706;96.9851016998291;12600
1707;25.125980377197266;12600
1708;95.05605697631836;12600
1709;115.78798294067383;12600
1710;81.79712295532227;12600
1711;82.81397819519043;12600
1712;94.6507453918457;12600
1713;29.44779396057129;12600
1714;101.4101505279541;12600
1715;82.84592628479004;12600
1716;91.88294410705566;12600
1717;32.29808807373047;12600
1718;161.17596626281738;12600
1719;28.445005416870117;12600
1720;89.9820327758789;12600
1721;91.92180633544922;12600
1722;105.30304908752441;12600
1723;102.08702087402344;12600
1724;98.57988357543945;12600
1725;90.35587310791016;12600
1726;26.58700942993164;12600
1727;102.84018516540527;12600
1728;86.39907836914062;12600
1729;98.90270233154297;12600
1730;87.30769157409668;12600
1731;27.21571922302246;12600
1732;100.51798820495605;12600
1733;170.97187042236328;12600
1734;130.5217742919922;12600
1735;77.8360366821289;12600
1736;86.11726760864258;12600
1737;28.468847274780273;12600
1738;86.0128402709961;12600
1739;86.1051082611084;12600
1740;104.8591136932373;12600
1741;35.453081130981445;12600
1742;87.38279342651367;12600
1743;106.23502731323242;12600
1744;123.1541633605957;12600
1745;78.53078842163086;12600
1746;101.470947265625;12600
1747;92.13900566101074;12600
1748;94.27309036254883;12600
1749;82.33189582824707;12600
1750;94.15578842163086;12600
1751;34.96098518371582;12600
1752;94.9409008026123;12600
1753;94.46978569030762;12600
1754;91.43710136413574;12600
1755;90.26622772216797;12600
1756;100.85463523864746;12600
1757;111.26875877380371;12600
1758;110.83507537841797;12600
1759;89.6461009979248;12600
1760;93.07384490966797;12600
1761;95.7949161529541;12600
1762;90.67106246948242;12600
1763;34.30914878845215;12600
1764;167.61231422424316;12600
1765;29.36697006225586;12600
1766;117.39706993103027;12600
1767;83.86611938476562;12600
1768;95.80421447753906;12600
1769;69.49090957641602;12600
1770;25.35223960876465;12600
1771;98.46091270446777;12600
1772;89.46776390075684;12600
1773;91.12024307250977;12600
1774;33.79678726196289;12600
1775;84.04803276062012;12600
1776;89.27512168884277;12600
1777;21.813154220581055;12600
1778;94.02704238891602;12600
1779;125.32210350036621;12600
1780;56.70881271362305;12600
1781;95.87407112121582;12600
1782;26.751041412353516;12600
1783;88.49072456359863;12600
1784;84.28311347961426;12600
1785;26.08036994934082;12600
1786;96.94194793701172;12600
1787;83.17184448242188;12600
1788;102.6461124420166;12600
1789;98.77872467041016;12600
1790;124.9380111694336;12600
1791;89.09726142883301;12600
1792;103.06406021118164;12600
1793;88.5457992553711;12600
1794;98.91915321350098;12600
1795;101.58920288085938;12600
1796;90.38329124450684;12600
1797;99.16424751281738;12600
1798;99.32589530944824;12600
1799;93.47677230834961;12600
1800;33.479928970336914;12600
1801;111.69981956481934;12600
1802;125.93674659729004;12600
1803;62.22200393676758;12600
1804;96.3902473449707;12600
1805;82.29708671569824;12600
1806;102.91695594787598;12600
1807;39.48497772216797;12600
1808;94.00701522827148;12600
1809;90.96097946166992;12600
1810;166.55898094177246;12600
1811;32.85813331604004;12600
1812;99.39813613891602;12600
1813;91.63808822631836;12600
1814;103.48796844482422;12600
1815;98.9828109741211;12600
1816;94.95282173156738;12600
1817;90.26312828063965;12600
1818;98.59895706176758;12600
1819;104.36105728149414;12600
1820;87.33296394348145;12600
1821;109.64608192443848;12600
1822;91.82000160217285;12600
1823;111.51504516601562;12600
1824;98.85811805725098;12600
1825;91.01581573486328;12600
1826;98.8779067993164;12600
1827;27.53472328186035;12600
1828;87.0509147644043;12600
1829;85.1740837097168;12600
1830;95.36194801330566;12600
1831;42.797088623046875;12600
1832;77.90517807006836;12600
1833;102.92911529541016;12600
1834;91.3076400756836;12600
1835;93.75691413879395;12600
1836;87.8610610961914;12600
1837;33.841848373413086;12600
1838;90.43383598327637;12600
1839;97.6419448852539;12600
1840;90.77310562133789;12600
1841;90.50273895263672;12600
1842;32.00483322143555;12600
1843;89.91312980651855;12600
1844;95.80397605895996;12600
1845;84.14316177368164;12600
1846;24.358749389648438;12600
1847;93.28889846801758;12600
1848;94.390869140625;12600
1849;105.74007034301758;12600
1850;90.9261703491211;12600
1851;84.90490913391113;12600
1852;30.771970748901367;12600
1853;105.73601722717285;12600
1854;77.46315002441406;12600
1855;99.86710548400879;12600
1856;32.423973083496094;12600
1857;76.2031078338623;12600
1858;93.71614456176758;12600
1859;94.86675262451172;12600
1860;88.30118179321289;12600
1861;27.42910385131836;12600
1862;95.14784812927246;12600
1863;84.97500419616699;12600
1864;89.68496322631836;12600
1865;36.405086517333984;12600
1866;94.45881843566895;12600
1867;83.46390724182129;12600
1868;97.13602066040039;12600
1869;98.06013107299805;12600
1870;94.84171867370605;12600
1871;22.214889526367188;12600
1872;112.20788955688477;12600
1873;91.34578704833984;12600
1874;106.90832138061523;12600
1875;95.78609466552734;12600
1876;97.80097007751465;12600
1877;89.60294723510742;12600
1878;100.92711448669434;12600
1879;93.1239128112793;12600
1880;91.6132926940918;12600
1881;102.2789478302002;12600
1882;117.83504486083984;12600
1883;90.53516387939453;12600
1884;96.12703323364258;12600
1885;90.45815467834473;12600
1886;121.87504768371582;12600
1887;79.74505424499512;12600
1888;26.170015335083008;12600
1889;96.0092544555664;12600
1890;78.77516746520996;12600
1891;94.06113624572754;12600
1892;33.5240364074707;12600
1893;105.24511337280273;12600
1894;85.9529972076416;12600
1895;96.0531234741211;12600
1896;83.93669128417969;12600
1897;33.78415107727051;12600
1898;94.64406967163086;12600
1899;96.73404693603516;12600
1900;108.7040901184082;12600
1901;79.16688919067383;12600
1902;88.83786201477051;12600
1903;39.392709732055664;12600
1904;99.62606430053711;12600
1905;83.0230712890625;12600
1906;85.16812324523926;12600
1907;88.33885192871094;12600
1908;97.74112701416016;12600
1909;32.814979553222656;12600
1910;94.01297569274902;12600
1911;99.94864463806152;12600
1912;86.9598388671875;12600
1913;88.7303352355957;12600
1914;40.4210090637207;12600
1915;84.04803276062012;12600
1916;78.30691337585449;12600
1917;98.14810752868652;12600
1918;31.59618377685547;12600
1919;93.46699714660645;12600
1920;90.44098854064941;12600
1921;98.49095344543457;12600
1922;91.25995635986328;12600
1923;28.6710262298584;12600
1924;91.99810028076172;12600
1925;95.02410888671875;12600
1926;79.75602149963379;12600
1927;98.18100929260254;12600
1928;158.07390213012695;12600
1929;130.65505027770996;12600
1930;95.7338809967041;12600
1931;126.46794319152832;12600
1932;122.41005897521973;12600
1933;155.656099319458;12600
1934;118.99709701538086;12600
1935;112.73384094238281;12600
1936;111.50312423706055;12600
1937;141.96205139160156;12600
1938;75.1957893371582;12600
1939;77.81219482421875;12600
1940;78.76086235046387;12600
1941;28.75208854675293;12600
1942;92.69094467163086;12600
1943;101.11784934997559;12600
1944;75.23894309997559;12600
1945;96.03023529052734;12600
1946;26.227951049804688;12600
1947;102.91576385498047;12600
1948;98.77681732177734;12600
1949;170.88007926940918;12600
1950;36.376953125;12600
1951;80.78217506408691;12600
1952;91.13502502441406;12600
1953;97.12886810302734;12600
1954;100.68082809448242;12600
1955;34.049034118652344;12600
1956;92.03314781188965;12600
1957;82.84115791320801;12600
1958;99.10702705383301;12600
1959;97.18799591064453;12600
1960;88.26017379760742;12600
1961;36.25607490539551;12600
1962;109.69114303588867;12600
1963;75.98590850830078;12600
1964;90.98291397094727;12600
1965;113.89327049255371;12600
1966;87.99409866333008;12600
1967;83.40620994567871;12600
1968;101.64785385131836;12600
1969;30.768156051635742;12600
1970;103.00183296203613;12600
1971;83.71472358703613;12600
1972;90.99602699279785;12600
1973;27.74810791015625;12600
1974;85.2196216583252;12600
1975;112.1511459350586;12600
1976;88.62686157226562;12600
1977;78.12786102294922;12600
1978;96.16684913635254;12600
1979;103.49273681640625;12600
1980;25.789737701416016;12600
1981;108.66785049438477;12600
1982;87.11910247802734;12600
1983;86.63606643676758;12600
1984;94.11501884460449;12600
1985;39.231061935424805;12600
1986;69.82922554016113;12600
1987;95.54696083068848;12600
1988;43.498992919921875;12600
1989;148.9849090576172;12600
1990;101.90486907958984;12600
1991;118.6830997467041;12600
1992;138.6849880218506;12600
1993;123.4121322631836;12600
1994;130.98812103271484;12600
1995;123.83913993835449;12600
1996;134.51218605041504;12600
1997;134.23800468444824;12600
1998;134.9489688873291;12600
1999;117.76876449584961;12600
2000;81.5739631652832;12600
2001;64.21685218811035;12600
2002;32.337188720703125;12600
2003;93.00899505615234;12600
2004;88.23490142822266;12600
2005;84.70606803894043;12600
2006;98.56367111206055;12600
2007;36.22293472290039;12600
2008;83.48321914672852;12600
2009;101.36294364929199;12600
2010;93.04285049438477;12600
2011;85.1588249206543;12600
2012;29.436826705932617;12600
2013;88.5159969329834;12600
2014;98.27303886413574;12600
2015;90.14391899108887;12600
2016;92.35191345214844;12600
2017;25.938749313354492;12600
2018;97.52917289733887;12600
2019;90.00992774963379;12600
2020;84.4571590423584;12600
2021;30.85470199584961;12600
2022;91.05992317199707;12600
2023;93.1100845336914;12600
2024;111.83476448059082;12600
2025;99.15685653686523;12600
2026;88.61327171325684;12600
2027;93.20378303527832;12600
2028;104.66790199279785;12600
2029;35.14289855957031;12600
2030;90.46697616577148;12600
2031;78.07493209838867;12600
2032;96.1160659790039;12600
2033;87.36896514892578;12600
2034;99.36833381652832;12600
2035;27.09507942199707;12600
2036;96.36282920837402;12600
2037;79.08511161804199;12600
2038;38.17009925842285;12600
2039;93.98603439331055;12600
2040;102.25510597229004;12600
2041;107.01203346252441;12600
2042;88.43207359313965;12600
2043;70.34969329833984;12600
2044;104.09212112426758;12600
2045;100.69084167480469;12600
2046;126.36899948120117;12600
2047;104.76088523864746;12600
2048;93.71399879455566;12600
2049;124.30214881896973;12600
2050;74.45621490478516;12600
2051;99.42007064819336;12600
2052;105.24392127990723;12600
2053;182.86490440368652;12600
2054;143.8913345336914;12600
2055;148.20575714111328;12600
2056;134.09781455993652;12600
2057;209.48386192321777;12600
2058;201.14684104919434;12600
2059;186.20014190673828;12600
2060;174.94606971740723;12600
2061;161.5917682647705;12600
2062;56.45632743835449;12600
2063;105.7736873626709;12600
2064;83.86492729187012;12600
2065;92.02694892883301;12600
2066;95.80206871032715;12600
2067;88.48190307617188;12600
2068;101.05705261230469;12600
2069;50.66800117492676;12600
2070;74.41425323486328;12600
2071;72.97587394714355;12600
2072;98.73509407043457;12600
2073;101.66096687316895;12600
2074;37.26482391357422;12600
2075;103.9888858795166;12600
2076;73.91977310180664;12600
2077;101.59897804260254;12600
2078;101.06396675109863;12600
2079;106.86087608337402;12600
2080;80.4898738861084;12600
2081;26.670217514038086;12600
2082;91.4759635925293;12600
2083;81.7418098449707;12600
2084;92.73600578308105;12600
2085;38.84625434875488;12600
2086;91.4311408996582;12600
2087;86.74788475036621;12600
2088;84.57207679748535;12600
2089;100.79216957092285;12600
2090;31.82816505432129;12600
2091;204.4532299041748;12600
2092;79.57720756530762;12600
2093;100.7838249206543;12600
2094;79.82802391052246;12600
2095;31.815052032470703;12600
2096;96.12631797790527;12600
2097;93.24169158935547;12600
2098;90.12460708618164;12600
2099;92.29898452758789;12600
2100;32.92393684387207;12600
2101;99.17807579040527;12600
2102;112.38813400268555;12600
2103;56.29897117614746;12600
2104;96.68302536010742;12600
2105;40.01212120056152;12600
2106;110.77404022216797;12600
2107;67.88301467895508;12600
2108;95.42202949523926;12600
2109;84.48100090026855;12600
2110;33.380985260009766;12600
2111;105.47780990600586;12600
2112;142.96889305114746;12600
2113;227.81991958618164;12600
2114;132.13109970092773;12600
2115;121.90008163452148;12600
2116;144.1020965576172;12600
2117;137.1593475341797;12600
2118;154.4511318206787;12600
2119;136.9640827178955;12600
2120;184.68403816223145;12600
2121;81.54916763305664;12600
2122;99.79486465454102;12600
2123;31.87108039855957;12600
2124;92.99921989440918;12600
2125;116.00875854492188;12600
2126;102.21695899963379;12600
2127;85.3579044342041;12600
2128;90.61288833618164;12600
2129;90.93189239501953;12600
2130;124.08995628356934;12600
2131;78.4146785736084;12600
2132;123.66080284118652;12600
2133;68.27402114868164;12600
2134;53.388118743896484;12600
2135;91.89295768737793;12600
2136;60.55307388305664;12600
2137;95.74580192565918;12600
2138;94.79427337646484;12600
2139;96.73285484313965;12600
2140;103.04427146911621;12600
2141;41.86606407165527;12600
2142;71.49291038513184;12600
2143;123.4288215637207;12600
2144;78.90200614929199;12600
2145;86.49897575378418;12600
2146;59.95297431945801;12600
2147;134.86981391906738;12600
2148;104.80308532714844;12600
2149;104.99405860900879;12600
2150;110.07833480834961;12600
2151;99.34639930725098;12600
2152;111.10186576843262;12600
2153;83.98795127868652;12600
2154;87.37993240356445;12600
2155;34.61003303527832;12600
2156;98.31690788269043;12600
2157;107.65194892883301;12600
2158;79.16784286499023;12600
2159;108.8399887084961;12600
2160;90.09003639221191;12600
2161;99.93195533752441;12600
2162;109.22122001647949;12600
2163;77.36802101135254;12600
2164;29.207944869995117;12600
2165;91.05205535888672;12600
2166;83.52017402648926;12600
2167;29.2360782623291;12600
2168;84.67936515808105;12600
2169;108.25514793395996;12600
2170;146.806001663208;12600
2171;137.06302642822266;12600
2172;119.87996101379395;12600
2173;120.42784690856934;12600
2174;60.39595603942871;12600
2175;91.71080589294434;12600
2176;91.02582931518555;12600
2177;42.54293441772461;12600
2178;77.49176025390625;12600
2179;84.94997024536133;12600
2180;98.07801246643066;12600
2181;32.90200233459473;12600
2182;84.16604995727539;12600
2183;99.46703910827637;12600
2184;80.48415184020996;12600
2185;25.022029876708984;12600
2186;108.58011245727539;12600
2187;80.60693740844727;12600
2188;93.25814247131348;12600
2189;90.6367301940918;12600
2190;41.03493690490723;12600
2191;81.8181037902832;12600
2192;98.71387481689453;12600
2193;90.5001163482666;12600
2194;90.53611755371094;12600
2195;28.58591079711914;12600
2196;107.06400871276855;12600
2197;159.0259075164795;12600
2198;28.18608283996582;12600
2199;86.9600772857666;12600
2200;105.7889461517334;12600
2201;110.86797714233398;12600
2202;73.73309135437012;12600
2203;95.68095207214355;12600
2204;99.01905059814453;12600
2205;35.72392463684082;12600
2206;75.3631591796875;12600
2207;89.98322486877441;12600
2208;98.36292266845703;12600
2209;38.09094429016113;12600
2210;91.9640064239502;12600
2211;75.00600814819336;12600
2212;95.78776359558105;12600
2213;36.65781021118164;12600
2214;107.50699043273926;12600
2215;78.98092269897461;12600
2216;91.72487258911133;12600
2217;90.38901329040527;12600
2218;29.044151306152344;12600
2219;102.92315483093262;12600
2220;86.21096611022949;12600
2221;89.49589729309082;12600
2222;93.70088577270508;12600
2223;96.20881080627441;12600
2224;29.13188934326172;12600
2225;92.35882759094238;12600
2226;101.6533374786377;12600
2227;176.53822898864746;12600
2228;108.08801651000977;12600
2229;149.32680130004883;12600
2230;126.29485130310059;12600
2231;113.64293098449707;12600
2232;113.71183395385742;12600
2233;117.95473098754883;12600
2234;144.89388465881348;12600
2235;118.64304542541504;12600
2236;148.1931209564209;12600
2237;129.69279289245605;12600
2238;80.67679405212402;12600
2239;74.28288459777832;12600
2240;97.40424156188965;12600
2241;87.61024475097656;12600
2242;42.83404350280762;12600
2243;88.0122184753418;12600
2244;72.9529857635498;12600
2245;84.23995971679688;12600
2246;99.11870956420898;12600
2247;25.971174240112305;12600
2248;118.32189559936523;12600
2249;76.63702964782715;12600
2250;98.1130599975586;12600
2251;122.10297584533691;12600
2252;80.34896850585938;12600
2253;93.61577033996582;12600
2254;86.39001846313477;12600
2255;98.59824180603027;12600
2256;98.76108169555664;12600
2257;101.61495208740234;12600
2258;31.848907470703125;12600
2259;89.6451473236084;12600
2260;176.56278610229492;12600
2261;102.86331176757812;12600
2262;101.00769996643066;12600
2263;27.139902114868164;12600
2264;103.34277153015137;12600
2265;87.79478073120117;12600
2266;86.40408515930176;12600
2267;92.05412864685059;12600
2268;19.568204879760742;12600
2269;104.04491424560547;12600
2270;96.83489799499512;12600
2271;79.74886894226074;12600
2272;106.3377857208252;12600
2273;36.31711006164551;12600
2274;75.71816444396973;12600
2275;98.75917434692383;12600
2276;82.44919776916504;12600
2277;30.959129333496094;12600
2278;85.20889282226562;12600
2279;83.92477035522461;12600
2280;104.68101501464844;12600
2281;36.6671085357666;12600
2282;92.77701377868652;12600
2283;89.3099308013916;12600
2284;90.96908569335938;12600
2285;85.13998985290527;12600
2286;26.83424949645996;12600
2287;117.93208122253418;12600
2288;89.4167423248291;12600
2289;163.35296630859375;12600
2290;36.35287284851074;12600
2291;187.59918212890625;12600
2292;133.8047981262207;12600
2293;154.86574172973633;12600
2294;120.49412727355957;12600
2295;72.34477996826172;12600
2296;38.10381889343262;12600
2297;107.80906677246094;12600
2298;77.94713973999023;12600
2299;89.41197395324707;12600
2300;83.2068920135498;12600
2301;33.40911865234375;12600
2302;83.60910415649414;12600
2303;94.64502334594727;12600
2304;88.06180953979492;12600
2305;32.66096115112305;12600
2306;76.63583755493164;12600
2307;91.4003849029541;12600
2308;99.37620162963867;12600
2309;22.51887321472168;12600
2310;91.65525436401367;12600
2311;112.8690242767334;12600
2312;81.2840461730957;12600
2313;98.07324409484863;12600
2314;89.84494209289551;12600
2315;40.56406021118164;12600
2316;83.68706703186035;12600
2317;97.15700149536133;12600
2318;82.88693428039551;12600
2319;102.64110565185547;12600
2320;95.92103958129883;12600
2321;26.983976364135742;12600
2322;97.54300117492676;12600
2323;94.21110153198242;12600
2324;106.20522499084473;12600
2325;92.51189231872559;12600
2326;107.75995254516602;12600
2327;82.51094818115234;12600
2328;90.01493453979492;12600
2329;104.1421890258789;12600
2330;27.63509750366211;12600
2331;95.07608413696289;12600
2332;78.0181884765625;12600
2333;97.61404991149902;12600
2334;22.217273712158203;12600
2335;105.76105117797852;12600
2336;83.67800712585449;12600
2337;92.23198890686035;12600
2338;101.85813903808594;12600
2339;28.295040130615234;12600
2340;85.73007583618164;12600
2341;79.65898513793945;12600
2342;41.027069091796875;12600
2343;84.01679992675781;12600
2344;109.8482608795166;12600
2345;70.01614570617676;12600
2346;94.21801567077637;12600
2347;33.77413749694824;12600
2348;77.59690284729004;12600
2349;92.46492385864258;12600
2350;27.081966400146484;12600
2351;215.0568962097168;12600
2352;189.00465965270996;12600
2353;136.57712936401367;12600
2354;145.81608772277832;12600
2355;82.39984512329102;12600
2356;43.410301208496094;12600
2357;82.98969268798828;12600
2358;88.81902694702148;12600
2359;84.27977561950684;12600
2360;36.454200744628906;12600
2361;90.92593193054199;12600
2362;83.79983901977539;12600
2363;111.53602600097656;12600
2364;81.70580863952637;12600
2365;32.05704689025879;12600
2366;94.45786476135254;12600
2367;92.61178970336914;12600
2368;98.97112846374512;12600
2369;91.87984466552734;12600
2370;92.65422821044922;12600
2371;93.13702583312988;12600
2372;98.75822067260742;12600
2373;25.756359100341797;12600
2374;75.45185089111328;12600
2375;27.585744857788086;12600
2376;104.21013832092285;12600
2377;112.64681816101074;12600
2378;75.13809204101562;12600
2379;96.19784355163574;12600
2380;88.5319709777832;12600
2381;104.46596145629883;12600
2382;90.2409553527832;12600
2383;27.05693244934082;12600
2384;97.34010696411133;12600
2385;100.10981559753418;12600
2386;79.6518325805664;12600
2387;23.395061492919922;12600
2388;89.17808532714844;12600
2389;82.27396011352539;12600
2390;25.67315101623535;12600
2391;102.71906852722168;12600
2392;81.97402954101562;12600
2393;91.57586097717285;12600
2394;24.374961853027344;12600
2395;100.27194023132324;12600
2396;87.07308769226074;12600
2397;98.54006767272949;12600
2398;37.59598731994629;12600
2399;77.00705528259277;12600
2400;94.29812431335449;12600
2401;86.36593818664551;12600
2402;26.41582489013672;12600
2403;86.61508560180664;12600
2404;103.47127914428711;12600
2405;107.22899436950684;12600
2406;77.77786254882812;12600
2407;32.75012969970703;12600
2408;162.60814666748047;12600
2409;101.06205940246582;12600
2410;138.15021514892578;12600
2411;168.48278045654297;12600
2412;159.24620628356934;12600
2413;148.12183380126953;12600
2414;125.77939033508301;12600
2415;22.115707397460938;12600
2416;60.76526641845703;12600
2417;101.28211975097656;12600
2418;102.05197334289551;12600
2419;88.91487121582031;12600
2420;94.71583366394043;12600
2421;102.37526893615723;12600
2422;109.86995697021484;12600
2423;75.47903060913086;12600
2424;113.39998245239258;12600
2425;86.54093742370605;12600
2426;28.063058853149414;12600
2427;96.53401374816895;12600
2428;81.73584938049316;12600
2429;90.71898460388184;12600
2430;99.77388381958008;12600
2431;27.02617645263672;12600
2432;84.86604690551758;12600
2433;90.78407287597656;12600
2434;22.62711524963379;12600
2435;82.92675018310547;12600
2436;21.496057510375977;12600
2437;91.79902076721191;12600
2438;98.40607643127441;12600
2439;85.88266372680664;12600
2440;99.18522834777832;12600
2441;106.59623146057129;12600
2442;86.75193786621094;12600
2443;34.28316116333008;12600
2444;83.25719833374023;12600
2445;88.86885643005371;12600
2446;35.865068435668945;12600
2447;85.2968692779541;12600
2448;79.94914054870605;12600
2449;93.28722953796387;12600
2450;37.06026077270508;12600
2451;90.43407440185547;12600
2452;95.21293640136719;12600
2453;89.77031707763672;12600
2454;97.65100479125977;12600
2455;100.54302215576172;12600
2456;113.00802230834961;12600
2457;93.28794479370117;12600
2458;96.91596031188965;12600
2459;88.41085433959961;12600
2460;33.39433670043945;12600
2461;81.32100105285645;12600
2462;93.17278861999512;12600
2463;30.04312515258789;12600
2464;97.00512886047363;12600
2465;85.21533012390137;12600
2466;93.67704391479492;12600
2467;85.7400894165039;12600
2468;110.80408096313477;12600
2469;146.43406867980957;12600
2470;124.36580657958984;12600
2471;130.65195083618164;12600
2472;115.0979995727539;12600
2473;140.98477363586426;12600
2474;126.13797187805176;12600
2475;124.755859375;12600
2476;108.63590240478516;12600
2477;151.98707580566406;12600
2478;150.9871482849121;12600
2479;132.60889053344727;12600
2480;153.52702140808105;12600
2481;136.8699073791504;12600
2482;141.61419868469238;12600
2483;125.18692016601562;12600
2484;112.32161521911621;12600
2485;77.50773429870605;12600
2486;98.9220142364502;12600
2487;90.45195579528809;12600
2488;24.98912811279297;12600
2489;97.67317771911621;12600
2490;99.99895095825195;12600
2491;84.90180969238281;12600
2492;98.77133369445801;12600
2493;90.10910987854004;12600
2494;26.815176010131836;12600
2495;100.58188438415527;12600
2496;81.7878246307373;12600
2497;95.69406509399414;12600
2498;99.95388984680176;12600
2499;98.56295585632324;12600
2500;29.129981994628906;12600
2501;105.92103004455566;12600
2502;89.1568660736084;12600
2503;90.49415588378906;12600
2504;88.8519287109375;12600
2505;94.01202201843262;12600
2506;44.0061092376709;12600
2507;93.42312812805176;12600
2508;73.97699356079102;12600
2509;28.38301658630371;12600
2510;73.7299919128418;12600
2511;17.37499237060547;12600
2512;97.58496284484863;12600
2513;109.3602180480957;12600
2514;75.63900947570801;12600
2515;86.75694465637207;12600
2516;107.67412185668945;12600
2517;32.90820121765137;12600
2518;86.36975288391113;12600
2519;99.17783737182617;12600
2520;79.11419868469238;12600
2521;101.25422477722168;12600
2522;29.85382080078125;12600
2523;90.28291702270508;12600
2524;88.71603012084961;12600
2525;91.93587303161621;12600
2526;93.31297874450684;12600
2527;52.30426788330078;12600
2528;74.93901252746582;12600
2529;93.78409385681152;12600
2530;82.90982246398926;12600
2531;25.554895401000977;12600
2532;108.74176025390625;12600
2533;100.36587715148926;12600
2534;84.71512794494629;12600
2535;97.37896919250488;12600
2536;98.03009033203125;12600
2537;105.86214065551758;12600
2538;78.6280632019043;12600
2539;33.11491012573242;12600
2540;181.19215965270996;12600
2541;133.85391235351562;12600
2542;132.80797004699707;12600
2543;118.11089515686035;12600
2544;174.96228218078613;12600
2545;149.79910850524902;12600
2546;161.79919242858887;12600
2547;42.971134185791016;12600
2548;98.77514839172363;12600
2549;90.11697769165039;12600
2550;97.55802154541016;12600
2551;94.99311447143555;12600
2552;89.26725387573242;12600
2553;24.289608001708984;12600
2554;100.21305084228516;12600
2555;102.7059555053711;12600
2556;78.57084274291992;12600
2557;91.55988693237305;12600
2558;27.04787254333496;12600
2559;93.0778980255127;12600
2560;89.49589729309082;12600
2561;88.20295333862305;12600
2562;114.45784568786621;12600
2563;89.11418914794922;12600
2564;97.77474403381348;12600
2565;37.73617744445801;12600
2566;96.5886116027832;12600
2567;79.53214645385742;12600
2568;104.70724105834961;12600
2569;83.79435539245605;12600
2570;46.395063400268555;12600
2571;78.69195938110352;12600
2572;85.1290225982666;12600
2573;90.16180038452148;12600
2574;96.66013717651367;12600
2575;54.57592010498047;12600
2576;74.28503036499023;12600
2577;79.26702499389648;12600
2578;24.055957794189453;12600
2579;107.83100128173828;12600
2580;92.59200096130371;12600
2581;82.63707160949707;12600
2582;97.930908203125;12600
2583;96.4200496673584;12600
2584;104.07376289367676;12600
2585;90.9271240234375;12600
2586;94.07806396484375;12600
2587;95.0920581817627;12600
2588;117.47598648071289;12600
2589;103.76811027526855;12600
2590;82.77297019958496;12600
2591;34.65914726257324;12600
2592;95.89195251464844;12600
2593;91.84384346008301;12600
2594;86.25197410583496;12600
2595;96.80581092834473;12600
2596;100.76403617858887;12600
2597;98.3879566192627;12600
2598;98.8318920135498;12600
2599;122.51114845275879;12600
2600;196.51293754577637;12600
2601;192.95573234558105;12600
2602;154.84309196472168;12600
2603;160.2780818939209;12600
2604;175.07100105285645;12600
2605;172.11389541625977;12600
2606;136.9760036468506;12600
2607;95.67999839782715;12600
2608;93.83702278137207;12600
2609;97.60785102844238;12600
2610;98.86431694030762;12600
2611;31.550884246826172;12600
2612;99.18594360351562;12600
2613;83.7850570678711;12600
2614;95.8399772644043;12600
2615;35.80284118652344;12600
2616;80.17110824584961;12600
2617;100.78310966491699;12600
2618;95.12186050415039;12600
2619;121.74797058105469;12600
2620;92.08393096923828;12600
2621;81.68506622314453;12600
2622;98.34814071655273;12600
2623;101.40585899353027;12600
2624;92.46301651000977;12600
2625;93.38688850402832;12600
2626;26.961803436279297;12600
2627;99.91979598999023;12600
2628;86.69400215148926;12600
2629;90.67201614379883;12600
2630;101.40609741210938;12600
2631;90.52801132202148;12600
2632;103.10506820678711;12600
2633;99.17736053466797;12600
2634;99.43079948425293;12600
2635;102.37002372741699;12600
2636;108.26921463012695;12600
2637;116.55616760253906;12600
2638;83.34779739379883;12600
2639;94.18487548828125;12600
2640;96.76218032836914;12600
2641;98.96993637084961;12600
2642;102.84638404846191;12600
2643;100.43692588806152;12600
2644;96.40383720397949;12600
2645;101.80115699768066;12600
2646;24.224042892456055;12600
2647;98.71625900268555;12600
2648;85.65402030944824;12600
2649;94.31290626525879;12600
2650;109.0688705444336;12600
2651;88.0122184753418;12600
2652;26.318073272705078;12600
2653;96.04287147521973;12600
2654;92.69404411315918;12600
2655;115.30709266662598;12600
2656;161.8328094482422;12600
2657;119.94695663452148;12600
2658;134.23895835876465;12600
2659;145.34783363342285;12600
2660;143.7540054321289;12600
2661;108.13593864440918;12600
2662;72.04508781433105;12600
2663;84.12408828735352;12600
2664;33.761024475097656;12600
2665;159.92403030395508;12600
2666;35.0499153137207;12600
2667;87.64791488647461;12600
2668;144.9909210205078;12600
2669;60.292720794677734;12600
2670;78.39179039001465;12600
2671;100.49891471862793;12600
2672;43.666839599609375;12600
2673;77.96406745910645;12600
2674;76.97606086730957;12600
2675;32.6080322265625;12600
2676;89.34903144836426;12600
2677;100.78907012939453;12600
2678;111.12499237060547;12600
2679;82.53216743469238;12600
